Features,Cover,Gain,IsImaging,NA_full,NA_target,Path,Field,ValueType,Units
25167-0.0,0.0013333333333333333,0.03439028652325056,True,5.0,19.6,,25167-0.0,,
25800-0.0,0.00044444444444444447,0.034221991416765817,True,0.0,0.0,,25800-0.0,,
12651-0.0,0.016666666666666666,0.032577407111089855,True,13.4,20.3,,12651-0.0,,
27039-0.0,0.0006666666666666668,0.03105346308622753,True,1.3,1.4,,27039-0.0,,
26989-0.0,0.0022222222222222222,0.030687193567052004,True,1.3,1.4,,26989-0.0,,
25001-0.0,0.012444444444444445,0.030188105998243973,True,0.0,0.0,,25001-0.0,,
3526-0.0,0.014888888888888887,0.02812624108766614,False,47.9,14.9,,3526-0.0,,
25540-0.0,0.00022222222222222223,0.026715358385418404,True,5.0,19.6,,25540-0.0,,
26782-0.0,0.0037777777777777775,0.026592269025321344,True,1.3,1.4,,26782-0.0,,
26580-0.0,0.025111111111111112,0.026445221120616105,True,1.3,1.4,,26580-0.0,,
25025-0.0,0.00044444444444444447,0.026140479853833325,True,0.0,0.0,,25025-0.0,,
27474-0.0,0.00022222222222222223,0.025224877574000458,True,1.3,1.4,,27474-0.0,,
26509-0.0,0.0015555555555555555,0.025129346530946284,True,1.3,1.4,,26509-0.0,,
25596-0.0,0.00044444444444444447,0.024544848661226394,True,5.0,19.6,,25596-0.0,,
48-0.0,0.00022222222222222223,0.0243127735149161,False,0.1,0.0,,48-0.0,,
27463-0.0,0.0031111111111111114,0.023993567575227776,True,1.3,1.4,,27463-0.0,,
20023-0.0,0.0035555555555555553,0.02214211796759212,False,0.3,1.4,,20023-0.0,,
25161-0.0,0.018222222222222223,0.01836038659248904,True,5.0,19.6,,25161-0.0,,
26504-0.0,0.007333333333333333,0.01761948493243145,True,1.3,1.4,,26504-0.0,,
27121-0.0,0.011555555555555557,0.014617427171054374,True,1.3,1.4,,27121-0.0,,
25826-0.0,0.028666666666666667,0.013786596802120996,True,0.0,0.0,,25826-0.0,,
27589-0.0,0.017777777777777778,0.013413150354488274,True,1.3,1.4,,27589-0.0,,
3720-0.0_c2,0.006666666666666667,0.013318045796466806,False,0.0,0.0,,3720-0.0_c2,,
25928-0.0,0.06577777777777778,0.013154982125915225,True,3.2,6.1,,25928-0.0,,
26643-0.0,0.06533333333333334,0.013091317031836677,True,1.3,1.4,,26643-0.0,,
25431-0.0,0.0008888888888888889,0.012116479957022001,True,5.0,19.6,,25431-0.0,,
26539-0.0,0.014444444444444446,0.01208791227495096,True,1.3,1.4,,26539-0.0,,
25791-0.0,0.018222222222222223,0.011856011181888124,True,0.0,0.0,,25791-0.0,,
27100-0.0,0.013111111111111112,0.011629889348302702,True,1.3,1.4,,27100-0.0,,
25783-0.0,0.009333333333333334,0.010702295748174974,True,0.0,0.0,,25783-0.0,,
26546-0.0,0.011777777777777778,0.01030104998130813,True,1.3,1.4,,26546-0.0,,
27382-0.0,0.02311111111111111,0.009933099753048588,True,1.3,1.4,,27382-0.0,,
135-0.0,0.051111111111111114,0.00983159398592279,False,0.0,0.0,,135-0.0,,
25158-0.0,0.021555555555555553,0.009691356375239138,True,5.0,19.6,,25158-0.0,,
27419-0.0,0.029111111111111112,0.009509378472851977,True,1.3,1.4,,27419-0.0,,
27489-0.0,0.0015555555555555557,0.009509134025989952,True,1.3,1.4,,27489-0.0,,
25087-0.0,0.008,0.00937752798073851,True,5.0,19.6,,25087-0.0,,
25494-0.0,0.007333333333333334,0.009043614322798292,True,5.0,19.6,,25494-0.0,,
27634-0.0,0.02333333333333333,0.008994606585378592,True,1.3,1.4,,27634-0.0,,
25023-0.0,0.003333333333333333,0.00893748128087369,True,0.0,0.0,,25023-0.0,,
26577-0.0,0.04088888888888889,0.008857389644021905,True,1.3,1.4,,26577-0.0,,
25873-0.0,0.012666666666666666,0.008781605013449932,True,0.0,0.0,,25873-0.0,,
25095-0.0,0.0013333333333333333,0.008691656127784967,True,5.0,19.6,,25095-0.0,,
25550-0.0,0.014444444444444446,0.008553326344654501,True,5.0,19.6,,25550-0.0,,
26586-0.0,0.034,0.008187808134103877,True,1.3,1.4,,26586-0.0,,
25159-0.0,0.026888888888888886,0.008059892837711077,True,5.0,19.6,,25159-0.0,,
25133-0.0,0.0011111111111111113,0.007835726816034208,True,5.0,19.6,,25133-0.0,,
25854-0.0,0.014666666666666668,0.007790594631148425,True,0.0,0.0,,25854-0.0,,
25050-0.0,0.019555555555555555,0.007742350252375626,True,16.7,26.4,,25050-0.0,,
26689-0.0,0.019555555555555555,0.007632073958241442,True,1.3,1.4,,26689-0.0,,
25235-0.0,0.009555555555555555,0.007500954224640611,True,5.0,19.6,,25235-0.0,,
4079-0.0,0.023555555555555555,0.0074186301738135875,False,6.1,4.7,,4079-0.0,,
3064-0.0,0.029333333333333333,0.0074068429466442945,False,7.7,14.2,,3064-0.0,,
25720-0.0,0.014444444444444446,0.007388057844996759,True,5.0,19.6,,25720-0.0,,
25531-0.0,0.007555555555555556,0.007311959014806268,True,5.0,19.6,,25531-0.0,,
25482-0.0,0.004666666666666667,0.007204897920221224,True,5.0,19.6,,25482-0.0,,
27641-0.0,0.010888888888888889,0.006930407679688787,True,1.3,1.4,,27641-0.0,,
30260-0.0,0.025555555555555557,0.0069255795655983315,False,6.5,5.4,,30260-0.0,,
26604-0.0,0.020444444444444446,0.006838533104472437,True,1.3,1.4,,26604-0.0,,
25555-0.0,0.008444444444444445,0.006817720990897556,True,5.0,19.6,,25555-0.0,,
25568-0.0,0.03022222222222222,0.006708772322516982,True,5.0,19.6,,25568-0.0,,
25745-0.0,0.015555555555555555,0.006636105345813256,True,16.7,26.4,,25745-0.0,,
25922-0.0,0.011555555555555555,0.006545217316734295,True,3.8,7.4,,25922-0.0,,
27508-0.0,0.016,0.006351963448403852,True,1.3,1.4,,27508-0.0,,
27680-0.0,0.0057777777777777775,0.006292150263538189,True,1.3,1.4,,27680-0.0,,
30150-0.0,0.0008888888888888889,0.006235497961030751,False,5.0,5.4,,30150-0.0,,
26568-0.0,0.008,0.005950747143270096,True,1.3,1.4,,26568-0.0,,
26592-0.0,0.012666666666666668,0.0057007594138788415,True,1.3,1.4,,26592-0.0,,
20009-0.0,0.01,0.005675304644496396,False,33.2,18.2,,20009-0.0,,
30190-0.0,0.01511111111111111,0.005557184229571968,False,5.0,5.4,,30190-0.0,,
25294-0.0,0.00044444444444444447,0.005526276246182216,True,5.0,19.6,,25294-0.0,,
25026-0.0,0.0024444444444444444,0.005437299440891936,True,9.0,11.5,,25026-0.0,,
25034-0.0,0.012,0.005425963822845406,True,9.0,11.5,,25034-0.0,,
25289-0.0,0.0028888888888888888,0.005183755754981461,True,5.0,19.6,,25289-0.0,,
27198-0.0,0.005555555555555556,0.005180911275739766,True,1.3,1.4,,27198-0.0,,
25307-0.0,0.0013333333333333333,0.00506738712794142,True,5.0,19.6,,25307-0.0,,
26582-0.0,0.009333333333333334,0.005012452362234717,True,1.3,1.4,,26582-0.0,,
25187-0.0,0.0057777777777777775,0.005006964279775844,True,5.0,19.6,,25187-0.0,,
27417-0.0,0.011111111111111112,0.0049865665967401395,True,1.3,1.4,,27417-0.0,,
1568-0.0,0.015333333333333334,0.004979293424011311,False,24.0,16.9,,1568-0.0,,
25005-0.0,0.002,0.004947413162337423,True,0.0,0.0,,25005-0.0,,
25474-0.0,0.006,0.004894988068244602,True,5.0,19.6,,25474-0.0,,
27390-0.0,0.018000000000000002,0.004855193435718346,True,1.3,1.4,,27390-0.0,,
25381-0.0,0.0044444444444444444,0.004833197518660162,True,5.0,19.6,,25381-0.0,,
25221-0.0,0.012666666666666666,0.0048233864085720345,True,5.0,19.6,,25221-0.0,,
25114-0.0,0.005333333333333334,0.004805156704179626,True,5.0,19.6,,25114-0.0,,
27048-0.0,0.0057777777777777775,0.004654044019606372,True,1.3,1.4,,27048-0.0,,
2149-0.0,0.009111111111111111,0.004637149722745828,False,12.7,13.5,,2149-0.0,,
1438-0.0,0.009777777777777778,0.0046214735170990555,False,1.8,4.1,,1438-0.0,,
25792-0.0,0.017333333333333333,0.004547923346659235,True,0.0,0.0,,25792-0.0,,
25824-0.0,0.015555555555555555,0.004518509338792187,True,0.0,0.0,,25824-0.0,,
27405-0.0,0.008444444444444445,0.004514459828804051,True,1.3,1.4,,27405-0.0,,
