Cutoff,Acc,Sens,Spec,Prec,Youden,F1,AUC,APR,NND,Cutoff_std,Acc_std,Sens_std,Spec_std,Prec_std,Youden_std,F1_std,AUC_std,APR_std,NND_std
0.082,0.998,0.009,1.0,0.034,0.009,0.014,0.842,0.012,inf,0.0,0.0,0.01,0.0,0.032,0.01,0.015,0.005,0.001,
0.083,0.998,0.009,1.0,0.034,0.009,0.014,0.842,0.012,inf,0.0,0.0,0.01,0.0,0.032,0.01,0.015,0.005,0.001,
0.084,0.998,0.009,1.0,0.034,0.009,0.014,0.842,0.012,inf,0.0,0.0,0.01,0.0,0.032,0.01,0.015,0.005,0.001,
0.085,0.998,0.009,1.0,0.034,0.009,0.014,0.842,0.012,inf,0.0,0.0,0.01,0.0,0.032,0.01,0.015,0.005,0.001,
0.086,0.998,0.009,1.0,0.034,0.009,0.014,0.842,0.012,inf,0.0,0.0,0.01,0.0,0.032,0.01,0.015,0.005,0.001,
0.087,0.998,0.007,1.0,0.02,0.006,0.01,0.842,0.012,inf,0.0,0.0,0.011,0.0,0.028,0.01,0.015,0.005,0.001,
0.088,0.998,0.007,1.0,0.02,0.006,0.01,0.842,0.012,inf,0.0,0.0,0.011,0.0,0.028,0.01,0.015,0.005,0.001,
0.089,0.998,0.007,1.0,0.02,0.006,0.01,0.842,0.012,inf,0.0,0.0,0.011,0.0,0.028,0.01,0.015,0.005,0.001,
0.09,0.998,0.007,1.0,0.02,0.006,0.01,0.842,0.012,inf,0.0,0.0,0.011,0.0,0.028,0.01,0.015,0.005,0.001,
0.091,0.998,0.007,1.0,0.02,0.006,0.01,0.842,0.012,inf,0.0,0.0,0.011,0.0,0.028,0.01,0.015,0.005,0.001,
0.092,0.998,0.007,1.0,0.02,0.006,0.01,0.842,0.012,inf,0.0,0.0,0.011,0.0,0.028,0.01,0.015,0.005,0.001,
0.093,0.998,0.007,1.0,0.02,0.006,0.01,0.842,0.012,inf,0.0,0.0,0.011,0.0,0.028,0.01,0.015,0.005,0.001,
0.094,0.998,0.007,1.0,0.02,0.006,0.01,0.842,0.012,inf,0.0,0.0,0.011,0.0,0.028,0.01,0.015,0.005,0.001,
0.095,0.998,0.007,1.0,0.02,0.006,0.01,0.842,0.012,inf,0.0,0.0,0.011,0.0,0.028,0.01,0.015,0.005,0.001,
0.096,0.998,0.007,1.0,0.02,0.006,0.01,0.842,0.012,inf,0.0,0.0,0.011,0.0,0.028,0.01,0.015,0.005,0.001,
0.097,0.998,0.007,1.0,0.02,0.006,0.01,0.842,0.012,inf,0.0,0.0,0.011,0.0,0.028,0.01,0.015,0.005,0.001,
0.098,0.998,0.007,1.0,0.02,0.006,0.01,0.842,0.012,inf,0.0,0.0,0.011,0.0,0.028,0.01,0.015,0.005,0.001,
0.099,0.998,0.007,1.0,0.02,0.006,0.01,0.842,0.012,inf,0.0,0.0,0.011,0.0,0.028,0.01,0.015,0.005,0.001,
0.1,0.998,0.007,1.0,0.02,0.006,0.01,0.842,0.012,inf,0.0,0.0,0.011,0.0,0.028,0.01,0.015,0.005,0.001,
