Cutoff,Acc,Sens,Spec,Prec,Youden,F1,AUC,APR,NND,Cutoff_std,Acc_std,Sens_std,Spec_std,Prec_std,Youden_std,F1_std,AUC_std,APR_std,NND_std
0.085,0.945,0.269,0.959,0.114,0.228,0.16,0.837,0.089,4.406,0.0,0.004,0.017,0.004,0.004,0.013,0.003,0.004,0.002,0.257
0.086,0.947,0.262,0.96,0.115,0.222,0.16,0.837,0.089,4.517,0.0,0.003,0.015,0.003,0.003,0.012,0.003,0.004,0.002,0.241
0.087,0.947,0.26,0.961,0.115,0.22,0.16,0.837,0.089,4.555,0.0,0.003,0.017,0.003,0.003,0.014,0.003,0.004,0.002,0.28
0.088,0.95,0.246,0.964,0.118,0.21,0.159,0.837,0.089,4.832,0.0,0.004,0.028,0.005,0.002,0.023,0.005,0.004,0.002,0.564
0.089,0.95,0.246,0.964,0.118,0.21,0.159,0.837,0.089,4.832,0.0,0.004,0.028,0.005,0.002,0.023,0.005,0.004,0.002,0.564
0.09,0.95,0.241,0.964,0.118,0.206,0.158,0.837,0.089,4.906,0.0,0.003,0.022,0.004,0.002,0.018,0.004,0.004,0.002,0.481
0.091,0.952,0.232,0.966,0.12,0.198,0.157,0.837,0.089,5.116,0.0,0.004,0.029,0.005,0.003,0.024,0.005,0.004,0.002,0.636
0.092,0.953,0.23,0.967,0.121,0.196,0.157,0.837,0.089,5.157,0.0,0.004,0.027,0.005,0.003,0.022,0.005,0.004,0.002,0.603
0.093,0.954,0.225,0.968,0.122,0.193,0.158,0.837,0.089,5.223,0.0,0.003,0.023,0.004,0.002,0.019,0.005,0.004,0.002,0.54
0.094,0.954,0.225,0.968,0.122,0.193,0.158,0.837,0.089,5.223,0.0,0.003,0.023,0.004,0.002,0.019,0.005,0.004,0.002,0.54
0.095,0.954,0.225,0.968,0.122,0.193,0.158,0.837,0.089,5.223,0.0,0.003,0.023,0.004,0.002,0.019,0.005,0.004,0.002,0.54
0.096,0.954,0.222,0.969,0.122,0.19,0.157,0.837,0.089,5.31,0.0,0.003,0.023,0.004,0.002,0.019,0.005,0.004,0.002,0.556
0.097,0.956,0.21,0.971,0.125,0.181,0.156,0.837,0.089,5.589,0.0,0.003,0.022,0.004,0.004,0.018,0.005,0.004,0.002,0.533
0.098,0.956,0.21,0.971,0.125,0.181,0.156,0.837,0.089,5.589,0.0,0.003,0.022,0.004,0.004,0.018,0.005,0.004,0.002,0.533
0.099,0.958,0.199,0.973,0.126,0.172,0.154,0.837,0.089,5.858,0.0,0.003,0.019,0.003,0.004,0.016,0.004,0.004,0.002,0.492
0.1,0.958,0.199,0.973,0.126,0.172,0.154,0.837,0.089,5.858,0.0,0.003,0.019,0.003,0.004,0.016,0.004,0.004,0.002,0.492
