Cutoff,Acc,Sens,Spec,Prec,Youden,F1,AUC,APR,NND,Cutoff_std,Acc_std,Sens_std,Spec_std,Prec_std,Youden_std,F1_std,AUC_std,APR_std,NND_std
0.039,0.95,0.302,0.955,0.055,0.257,0.092,0.841,0.045,4.044,0.0,0.011,0.054,0.011,0.005,0.044,0.005,0.004,0.003,0.88
0.04,0.95,0.302,0.955,0.055,0.257,0.092,0.841,0.045,4.044,0.0,0.011,0.054,0.011,0.005,0.044,0.005,0.004,0.003,0.88
0.041,0.955,0.275,0.961,0.057,0.236,0.094,0.841,0.045,4.398,0.0,0.009,0.052,0.01,0.004,0.043,0.005,0.004,0.003,0.869
0.042,0.957,0.267,0.963,0.058,0.23,0.095,0.841,0.045,4.479,0.0,0.008,0.045,0.008,0.004,0.038,0.005,0.004,0.003,0.812
0.043,0.958,0.261,0.964,0.059,0.225,0.095,0.841,0.045,4.558,0.0,0.007,0.042,0.008,0.004,0.035,0.006,0.004,0.003,0.757
0.044,0.963,0.238,0.97,0.062,0.207,0.098,0.841,0.045,4.962,0.0,0.005,0.042,0.006,0.002,0.037,0.003,0.004,0.003,0.808
0.045,0.964,0.235,0.97,0.063,0.205,0.098,0.841,0.045,5.0,0.0,0.005,0.04,0.006,0.002,0.035,0.003,0.004,0.003,0.77
0.046,0.964,0.235,0.97,0.063,0.205,0.098,0.841,0.045,5.0,0.0,0.005,0.04,0.006,0.002,0.035,0.003,0.004,0.003,0.77
0.047,0.966,0.222,0.973,0.065,0.194,0.1,0.841,0.045,5.2,0.0,0.003,0.023,0.003,0.004,0.021,0.005,0.004,0.003,0.525
0.048,0.967,0.215,0.974,0.065,0.188,0.099,0.841,0.045,5.361,0.0,0.003,0.024,0.004,0.004,0.02,0.004,0.004,0.003,0.503
0.049,0.967,0.215,0.974,0.065,0.188,0.099,0.841,0.045,5.361,0.0,0.003,0.024,0.004,0.004,0.02,0.004,0.004,0.003,0.503
0.05,0.968,0.211,0.974,0.065,0.185,0.1,0.841,0.045,5.424,0.0,0.002,0.016,0.002,0.004,0.014,0.005,0.004,0.003,0.378
0.051,0.972,0.184,0.978,0.069,0.163,0.099,0.841,0.045,6.259,0.0,0.004,0.024,0.004,0.007,0.021,0.004,0.004,0.003,0.89
0.052,0.972,0.184,0.978,0.069,0.163,0.099,0.841,0.045,6.259,0.0,0.004,0.024,0.004,0.007,0.021,0.004,0.004,0.003,0.89
0.053,0.974,0.173,0.98,0.072,0.153,0.099,0.841,0.045,6.838,0.0,0.005,0.037,0.006,0.007,0.031,0.004,0.004,0.003,1.568
0.054,0.974,0.173,0.981,0.072,0.153,0.099,0.841,0.045,6.842,0.0,0.005,0.036,0.006,0.007,0.031,0.005,0.004,0.003,1.565
0.055,0.975,0.16,0.982,0.074,0.143,0.099,0.841,0.045,7.434,0.0,0.006,0.039,0.006,0.008,0.033,0.006,0.004,0.003,1.827
0.056,0.975,0.159,0.982,0.074,0.141,0.098,0.841,0.045,7.476,0.0,0.006,0.038,0.006,0.008,0.032,0.006,0.004,0.003,1.784
0.057,0.976,0.158,0.982,0.074,0.14,0.098,0.841,0.045,7.601,0.0,0.006,0.039,0.006,0.008,0.033,0.006,0.004,0.003,1.932
0.058,0.976,0.147,0.983,0.074,0.131,0.095,0.841,0.045,8.178,0.0,0.007,0.042,0.007,0.009,0.035,0.003,0.004,0.003,1.999
0.059,0.976,0.147,0.983,0.074,0.131,0.095,0.841,0.045,8.178,0.0,0.007,0.042,0.007,0.009,0.035,0.003,0.004,0.003,1.999
0.06,0.976,0.147,0.983,0.074,0.131,0.095,0.841,0.045,8.178,0.0,0.007,0.042,0.007,0.009,0.035,0.003,0.004,0.003,1.999
0.061,0.977,0.138,0.984,0.074,0.122,0.091,0.841,0.045,9.598,0.0,0.007,0.053,0.008,0.009,0.045,0.008,0.004,0.003,3.999
0.062,0.981,0.114,0.988,0.079,0.102,0.09,0.841,0.045,10.782,0.0,0.006,0.038,0.006,0.009,0.032,0.008,0.004,0.003,3.36
0.063,0.982,0.106,0.989,0.081,0.095,0.087,0.841,0.045,11.822,0.0,0.006,0.042,0.006,0.01,0.035,0.009,0.004,0.003,3.757
0.064,0.982,0.106,0.989,0.081,0.095,0.087,0.841,0.045,11.822,0.0,0.006,0.042,0.006,0.01,0.035,0.009,0.004,0.003,3.756
0.065,0.984,0.09,0.992,0.084,0.082,0.086,0.841,0.045,12.739,0.0,0.002,0.018,0.002,0.004,0.016,0.008,0.004,0.003,2.703
0.066,0.984,0.09,0.992,0.084,0.082,0.086,0.841,0.045,12.739,0.0,0.002,0.018,0.002,0.004,0.016,0.008,0.004,0.003,2.703
0.067,0.984,0.09,0.992,0.085,0.082,0.086,0.841,0.045,12.732,0.0,0.002,0.018,0.002,0.004,0.016,0.008,0.004,0.003,2.693
0.068,0.985,0.082,0.992,0.085,0.075,0.082,0.841,0.045,14.173,0.0,0.002,0.02,0.002,0.003,0.018,0.01,0.004,0.003,3.193
0.069,0.985,0.081,0.993,0.085,0.074,0.081,0.841,0.045,14.571,0.0,0.002,0.021,0.002,0.004,0.019,0.011,0.004,0.003,3.734
0.07,0.985,0.081,0.993,0.085,0.074,0.081,0.841,0.045,14.571,0.0,0.002,0.021,0.002,0.004,0.019,0.011,0.004,0.003,3.734
0.071,0.986,0.075,0.993,0.086,0.068,0.08,0.841,0.045,15.293,0.0,0.001,0.015,0.001,0.004,0.014,0.01,0.004,0.003,3.022
0.072,0.986,0.067,0.994,0.093,0.062,0.076,0.841,0.045,17.285,0.0,0.002,0.018,0.002,0.015,0.016,0.01,0.004,0.003,4.18
0.073,0.986,0.067,0.994,0.093,0.062,0.076,0.841,0.045,17.285,0.0,0.002,0.018,0.002,0.015,0.016,0.01,0.004,0.003,4.18
0.074,0.986,0.067,0.994,0.093,0.062,0.076,0.841,0.045,17.285,0.0,0.002,0.018,0.002,0.015,0.016,0.01,0.004,0.003,4.18
0.075,0.986,0.067,0.994,0.093,0.062,0.076,0.841,0.045,17.285,0.0,0.002,0.018,0.002,0.015,0.016,0.01,0.004,0.003,4.18
0.076,0.987,0.063,0.995,0.094,0.058,0.073,0.841,0.045,18.653,0.0,0.002,0.019,0.002,0.014,0.017,0.011,0.004,0.003,4.407
0.077,0.988,0.045,0.996,0.1,0.042,0.058,0.841,0.045,36.212,0.0,0.002,0.019,0.002,0.016,0.017,0.02,0.004,0.003,31.427
0.078,0.988,0.045,0.996,0.1,0.042,0.058,0.841,0.045,36.212,0.0,0.002,0.019,0.002,0.016,0.017,0.02,0.004,0.003,31.427
0.079,0.988,0.044,0.996,0.1,0.041,0.058,0.841,0.045,36.588,0.0,0.002,0.018,0.002,0.016,0.017,0.019,0.004,0.003,31.242
0.08,0.989,0.038,0.997,0.098,0.035,0.052,0.841,0.045,39.868,0.0,0.001,0.015,0.001,0.018,0.014,0.017,0.004,0.003,29.802
0.081,0.989,0.038,0.997,0.098,0.035,0.052,0.841,0.045,39.868,0.0,0.001,0.015,0.001,0.018,0.014,0.017,0.004,0.003,29.802
0.082,0.989,0.038,0.997,0.098,0.035,0.052,0.841,0.045,39.868,0.0,0.001,0.015,0.001,0.018,0.014,0.017,0.004,0.003,29.802
0.083,0.989,0.034,0.997,0.101,0.031,0.049,0.841,0.045,42.747,0.0,0.001,0.014,0.001,0.016,0.013,0.017,0.004,0.003,28.603
0.084,0.989,0.034,0.997,0.103,0.031,0.049,0.841,0.045,42.589,0.0,0.001,0.014,0.001,0.019,0.013,0.017,0.004,0.003,28.293
0.085,0.989,0.034,0.997,0.103,0.031,0.049,0.841,0.045,42.589,0.0,0.001,0.014,0.001,0.019,0.013,0.017,0.004,0.003,28.293
0.086,0.989,0.034,0.997,0.103,0.031,0.049,0.841,0.045,42.589,0.0,0.001,0.014,0.001,0.019,0.013,0.017,0.004,0.003,28.293
0.087,0.99,0.029,0.998,0.103,0.026,0.043,0.841,0.045,47.714,0.0,0.001,0.012,0.001,0.019,0.011,0.015,0.004,0.003,26.373
0.088,0.99,0.029,0.998,0.103,0.026,0.043,0.841,0.045,47.714,0.0,0.001,0.012,0.001,0.019,0.011,0.015,0.004,0.003,26.373
0.089,0.99,0.029,0.998,0.103,0.026,0.043,0.841,0.045,47.712,0.0,0.001,0.012,0.001,0.019,0.011,0.015,0.004,0.003,26.374
0.09,0.99,0.029,0.998,0.103,0.026,0.043,0.841,0.045,47.712,0.0,0.001,0.012,0.001,0.019,0.011,0.015,0.004,0.003,26.374
0.091,0.99,0.029,0.998,0.103,0.026,0.043,0.841,0.045,47.712,0.0,0.001,0.012,0.001,0.019,0.011,0.015,0.004,0.003,26.374
0.092,0.99,0.029,0.998,0.103,0.026,0.043,0.841,0.045,47.712,0.0,0.001,0.012,0.001,0.019,0.011,0.015,0.004,0.003,26.374
0.093,0.99,0.029,0.998,0.103,0.026,0.043,0.841,0.045,47.712,0.0,0.001,0.012,0.001,0.019,0.011,0.015,0.004,0.003,26.374
0.094,0.99,0.025,0.998,0.112,0.023,0.039,0.841,0.045,54.455,0.0,0.001,0.01,0.001,0.026,0.009,0.014,0.004,0.003,27.176
0.095,0.99,0.025,0.998,0.112,0.023,0.039,0.841,0.045,54.455,0.0,0.001,0.01,0.001,0.026,0.009,0.014,0.004,0.003,27.176
0.096,0.99,0.021,0.999,0.11,0.019,0.034,0.841,0.045,63.493,0.0,0.001,0.01,0.001,0.029,0.009,0.014,0.004,0.003,26.037
0.097,0.991,0.018,0.999,0.12,0.017,0.031,0.841,0.045,69.758,0.0,0.0,0.009,0.0,0.029,0.008,0.013,0.004,0.003,22.24
0.098,0.991,0.018,0.999,0.12,0.017,0.031,0.841,0.045,69.758,0.0,0.0,0.009,0.0,0.029,0.008,0.013,0.004,0.003,22.24
0.099,0.991,0.018,0.999,0.12,0.017,0.031,0.841,0.045,69.758,0.0,0.0,0.009,0.0,0.029,0.008,0.013,0.004,0.003,22.24
0.1,0.991,0.018,0.999,0.12,0.017,0.031,0.841,0.045,69.758,0.0,0.0,0.009,0.0,0.029,0.008,0.013,0.004,0.003,22.24
