Cutoff,Acc,Sens,Spec,Prec,Youden,F1,AUC,APR,NND,Cutoff_std,Acc_std,Sens_std,Spec_std,Prec_std,Youden_std,F1_std,AUC_std,APR_std,NND_std
0.001,0.843,0.49,0.843,0.002,0.333,0.004,0.667,0.001,3.069,0.0,0.04,0.076,0.04,0.0,0.052,0.0,0.026,0.0,0.435
0.002,0.892,0.375,0.892,0.002,0.267,0.003,0.667,0.001,inf,0.0,0.056,0.198,0.056,0.001,0.142,0.002,0.026,0.0,
0.003,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.004,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.005,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.006,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.007,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.008,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.009,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.01,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.011,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.012,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.013,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.014,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.015,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.016,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.017,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.018,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.019,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.02,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.021,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.022,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.023,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.024,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.025,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.026,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.027,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.028,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.029,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.03,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.031,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.032,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.033,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.034,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.035,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.036,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.037,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.038,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.039,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.04,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.041,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.042,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.043,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.044,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.045,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.046,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.047,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.048,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.049,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.05,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.051,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.052,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.053,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.054,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.055,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.056,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.057,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.058,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.059,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.06,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.061,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.062,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.063,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
0.064,0.999,0.0,1.0,0.0,0.0,0.0,0.667,0.001,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,
